Name,Country,lat,lng,Average_Score,Num_of_Reviews,total_stay_duration,business_trips,couples_stay,pet_stay,family_with_older_stays,family_with_younger_stays,solo_stays,group_stays,resident_stays,positive_minus_negative_word_count,Complains_Breakfast,Complains_Price,Positives_Clean,Positives_Location,Avg_Stay_Duration,Businesses_100m,Businesses_1km,Businesses_5km
Starhotels Ritz, Italy ,45.4779041,9.2094965,8.1,653,1541,0.232771822358346,0.477794793261868,0.00153139356814701,0.0444104134762634,0.0811638591117917,0.257274119448698,0.131699846860643,0.0245022970903522,-1345,0.16385911179173,0.0260336906584992,0.176110260336907,0.404287901990812,2.35987748851455,37,1400,9900
Starhotels Tourist, Italy ,45.5266395,9.2131549,8.5,232,489,0.185344827586207,0.46551724137931,0.00431034482758621,0.0258620689655172,0.146551724137931,0.181034482758621,0.168103448275862,0.0431034482758621,378,0.150862068965517,0.0172413793103448,0.314655172413793,0.181034482758621,2.10775862068966,2,139,6800
Staunton Hotel B B, United Kingdom ,51.520378,-0.1303414,8.3,248,408,0.185483870967742,0.383064516129032,0,0.0967741935483871,0.161290322580645,0.193548387096774,0.157258064516129,0.705645161290323,418,0.120967741935484,0.00403225806451613,0.181451612903226,0.423387096774194,1.64516129032258,26,5100,20700
Staybridge Suites London Stratford, United Kingdom ,51.5426351,-0.0073272,9.2,490,1146,0.126530612244898,0.63469387755102,0.00408163265306122,0.0346938775510204,0.1,0.171428571428571,0.0551020408163265,0.736734693877551,2815,0.169387755102041,0.00816326530612245,0.151020408163265,0.340816326530612,2.33877551020408,24,258,3500
Staybridge Suites London Vauxhall, United Kingdom ,51.4891226,-0.1205639,9.2,244,808,0.110655737704918,0.676229508196721,0,0.0368852459016393,0.0532786885245902,0.139344262295082,0.0942622950819672,0.413934426229508,3713,0.0614754098360656,0.0163934426229508,0.172131147540984,0.237704918032787,3.31147540983607,6,727,21300
Steigenberger Hotel Herrenhof, Austria ,48.2097958,16.3658705,9,521,1498,0.109404990403071,0.523992322456814,0.00767754318618042,0.0595009596928983,0.165067178502879,0.140115163147793,0.105566218809981,0.017274472168906,1785,0.0767754318618042,0.053742802303263,0.126679462571977,0.654510556621881,2.87523992322457,54,2800,10400
STRAF a Member of Design Hotels , Italy ,45.465237,9.191247,8.3,246,631,0.17479674796748,0.451219512195122,0,0.0650406504065041,0.0975609756097561,0.211382113821138,0.166666666666667,0.0121951219512195,-896,0.150406504065041,0.024390243902439,0.0528455284552846,0.715447154471545,2.5650406504065,53,1900,10800
Strand Palace Hotel, United Kingdom ,51.5110993,-0.1208673,8.1,4256,8339,0.169407894736842,0.496710526315789,0,0.0444078947368421,0.0650845864661654,0.286419172932331,0.105968045112782,0.702067669172932,-19790,0.104558270676692,0.0279605263157895,0.113956766917293,0.516447368421053,1.9593515037594,76,3300,21400
Strandhotel Alte Donau, Austria ,48.2390022,16.4292329,9.1,41,167,0.48780487804878,0.463414634146341,0,0,0.0487804878048781,0.414634146341463,0.0731707317073171,0.024390243902439,398,0.024390243902439,0,0.390243902439024,0.24390243902439,4.07317073170732,1,239,2500
Style Hotel, Italy ,45.4708973,9.1840992,7.7,70,136,0.342857142857143,0.428571428571429,0,0.0142857142857143,0.114285714285714,0.357142857142857,0.0857142857142857,0.0714285714285714,-143,0.1,0.0571428571428571,0.142857142857143,0.528571428571429,1.94285714285714,43,2000,10800
Suite Hotel 900 m zur Oper, Austria ,48.1935235,16.3669145,8,439,1065,0.220956719817768,0.321184510250569,0.00683371298405467,0.061503416856492,0.193621867881549,0.323462414578588,0.0933940774487472,0.0341685649202733,-133,0.129840546697039,0.0159453302961276,0.17995444191344,0.416856492027335,2.42596810933941,13,1700,10200
Suites H tel Helzear Champs Elys es, France ,48.8691399,2.2981024,8.2,227,583,0.158590308370044,0.215859030837004,0.00881057268722467,0.110132158590308,0.374449339207048,0.198237885462555,0.092511013215859,0.052863436123348,-588,0.00881057268722467,0.0220264317180617,0.185022026431718,0.60352422907489,2.56828193832599,30,2000,20000
Suites H tel Helzear Montparnasse, France ,48.8346811,2.3255098,8.1,78,176,0.0641025641025641,0.128205128205128,0.0128205128205128,0.128205128205128,0.602564102564103,0.0641025641025641,0.0769230769230769,0.102564102564103,-975,0.0128205128205128,0.0256410256410256,0.0769230769230769,0.41025641025641,2.25641025641026,33,1800,29100
Sunotel Central, Spain ,41.3841429,2.1616896,8.2,640,2133,0.0953125,0.553125,0,0.0296875,0.0765625,0.1625,0.171875,0.0328125,-495,0.0953125,0.0375,0.2171875,0.540625,3.3328125,35,3700,14000
Sunotel Club Central, Spain ,41.38793,2.1568061,8.2,401,1313,0.0972568578553616,0.531172069825436,0,0.0324189526184539,0.0972568578553616,0.174563591022444,0.159600997506234,0.0349127182044888,537,0.104738154613466,0.0473815461346633,0.254364089775561,0.386533665835411,3.27431421446384,50,3300,13900
Swiss tel Amsterdam, Netherland ,52.3735266,4.8933041,8.5,830,1930,0.131325301204819,0.520481927710843,0.00120481927710843,0.0385542168674699,0.0795180722891566,0.197590361445783,0.149397590361446,0,2448,0.0951807228915663,0.0433734939759036,0.130120481927711,0.565060240963855,2.32530120481928,83,3400,9500
Sydney House Chelsea, United Kingdom ,51.4910062,-0.1717691,8.7,258,508,0.186046511627907,0.596899224806202,0,0.0193798449612403,0.0387596899224806,0.294573643410853,0.0503875968992248,0.624031007751938,612,0.0930232558139535,0.0387596899224806,0.197674418604651,0.437984496124031,1.96899224806202,10,825,17200
Taj 51 Buckingham Gate Suites and Residences, United Kingdom ,51.498861,-0.1374897,9.5,133,319,0.0977443609022556,0.383458646616541,0,0.075187969924812,0.360902255639098,0.0676691729323308,0.105263157894737,0.518796992481203,1974,0.0150375939849624,0.0300751879699248,0.0526315789473684,0.203007518796992,2.3984962406015,17,3000,20400
Ten Manchester Street Hotel, United Kingdom ,51.5188,-0.153839,8.8,218,411,0.220183486238532,0.587155963302752,0,0.0229357798165138,0.0412844036697248,0.270642201834862,0.0779816513761468,0.655963302752294,499,0.0963302752293578,0.055045871559633,0.114678899082569,0.458715596330275,1.88532110091743,40,1600,19600
Terrass H tel Montmartre by MH, France ,48.8865626,2.3329648,9,201,516,0.0845771144278607,0.661691542288557,0.00497512437810945,0.0447761194029851,0.0497512437810945,0.119402985074627,0.124378109452736,0.0398009950248756,2088,0.0796019900497512,0.0248756218905473,0.0845771144278607,0.368159203980099,2.56716417910448,28,2900,29700
TH Street Duomo, Italy ,45.4657568,9.1916674,8.2,33,69,0.212121212121212,0.515151515151515,0,0,0.151515151515152,0.212121212121212,0.121212121212121,0,-472,0.121212121212121,0.121212121212121,0.0909090909090909,0.666666666666667,2.09090909090909,48,1900,10800
The Abbey Court Notting Hill, United Kingdom ,51.5101401,-0.1968951,7.8,90,231,0.233333333333333,0.411111111111111,0,0.0222222222222222,0.0777777777777778,0.355555555555556,0.133333333333333,0.333333333333333,31,0.133333333333333,0.0333333333333333,0.111111111111111,0.511111111111111,2.56666666666667,58,1100,9800
The Academy, United Kingdom ,51.5205441,-0.1308091,7.8,258,508,0.27906976744186,0.441860465116279,0,0.0232558139534884,0.0736434108527132,0.344961240310078,0.116279069767442,0.655038759689923,-2102,0.124031007751938,0.0310077519379845,0.0930232558139535,0.426356589147287,1.96899224806202,31,5100,20700
The Ampersand Hotel, United Kingdom ,51.4943077,-0.1755579,9.1,382,898,0.115183246073298,0.513089005235602,0.0130890052356021,0.081151832460733,0.117801047120419,0.183246073298429,0.104712041884817,0.426701570680628,2031,0.0602094240837696,0.0157068062827225,0.107329842931937,0.460732984293194,2.35078534031414,56,782,16000
The Arch London, United Kingdom ,51.5159214,-0.1598794,9.1,191,612,0.167539267015707,0.445026178010471,0.0104712041884817,0.0575916230366492,0.146596858638743,0.230366492146597,0.115183246073298,0.282722513089005,2010,0.0471204188481675,0.0209424083769634,0.109947643979058,0.350785340314136,3.20418848167539,14,1200,19100
The Athenaeum, United Kingdom ,51.504716,-0.1475618,8.1,189,459,0.248677248677249,0.439153439153439,0.00529100529100529,0.0582010582010582,0.121693121693122,0.238095238095238,0.137566137566138,0.523809523809524,-804,0.0793650793650794,0.0264550264550265,0.0740740740740741,0.386243386243386,2.42857142857143,17,2600,20000
The Bailey s Hotel London, United Kingdom ,51.4938733,-0.1824963,8.7,1018,2374,0.149312377210216,0.510805500982318,0,0.0589390962671906,0.130648330058939,0.222986247544204,0.0717092337917485,0.534381139489195,1140,0.114931237721022,0.0304518664047151,0.1237721021611,0.454813359528487,2.33202357563851,50,794,13800
The Beaufort, United Kingdom ,51.4978466,-0.164156,8.8,210,481,0.195238095238095,0.376190476190476,0,0.0142857142857143,0.123809523809524,0.380952380952381,0.0952380952380952,0.423809523809524,541,0.0428571428571429,0.00476190476190476,0.0952380952380952,0.438095238095238,2.29047619047619,38,774,18900
The Beaumont Hotel, United Kingdom ,51.513055,-0.152257,9.4,120,363,0.141666666666667,0.525,0.00833333333333333,0.025,0.125,0.25,0.075,0.225,951,0.075,0.00833333333333333,0.075,0.3,3.025,26,1900,19800
The Belgrave Hotel, United Kingdom ,51.4901051,-0.1381355,8.6,957,2084,0.154649947753396,0.641588296760711,0.00104493207941484,0.0428422152560084,0.0470219435736677,0.188087774294671,0.0794148380355277,0.597701149425287,3338,0.083594566353187,0.0114942528735632,0.283176593521421,0.361546499477534,2.17763845350052,23,822,20200
The Berkeley, United Kingdom ,51.5020912,-0.1577795,9.1,100,268,0.15,0.5,0,0.06,0.11,0.27,0.06,0.35,-153,0.07,0.01,0.07,0.26,2.68,10,1200,19300
The Bloomsbury Hotel, United Kingdom ,51.5171671,-0.1290534,9,539,1325,0.126159554730983,0.63821892393321,0,0.0482374768089054,0.0705009276437848,0.152133580705009,0.0890538033395176,0.560296846011132,1029,0.0834879406307978,0.0296846011131725,0.0927643784786642,0.369202226345083,2.4582560296846,32,4900,20600
The Bryson Hotel, United Kingdom ,51.5220869,-0.1082443,7.8,130,205,0.438461538461538,0.438461538461538,0,0,0.0153846153846154,0.476923076923077,0.0692307692307692,0.684615384615385,-805,0.246153846153846,0.0153846153846154,0.207692307692308,0.230769230769231,1.57692307692308,25,1800,21800
The Capital, United Kingdom ,51.4997486,-0.1615242,9,145,407,0.137931034482759,0.496551724137931,0,0.0413793103448276,0.117241379310345,0.275862068965517,0.0689655172413793,0.386206896551724,788,0.0344827586206897,0.00689655172413793,0.0413793103448276,0.420689655172414,2.80689655172414,28,856,19200
The Cavendish London, United Kingdom ,51.5077459,-0.1378733,8.8,416,803,0.139423076923077,0.639423076923077,0,0.0336538461538462,0.0504807692307692,0.173076923076923,0.0961538461538462,0.670673076923077,750,0.108173076923077,0.0528846153846154,0.112980769230769,0.507211538461538,1.93028846153846,60,4400,20300
The Chamberlain, United Kingdom ,51.5122457,-0.0757326,8.9,969,1937,0.226006191950464,0.588235294117647,0,0.0288957688338493,0.0402476780185759,0.254901960784314,0.0856553147574819,0.602683178534572,9861,0.0970072239422085,0.0134158926728586,0.175438596491228,0.303405572755418,1.99896800825593,35,2200,12900
The Chelsea Harbour Hotel, United Kingdom ,51.4756558,-0.1813888,8.6,550,987,0.194545454545455,0.603636363636364,0.00727272727272727,0.0418181818181818,0.0781818181818182,0.18,0.0963636363636364,0.805454545454545,-1736,0.0963636363636364,0.0418181818181818,0.0818181818181818,0.156363636363636,1.79454545454545,4,375,13900
The Chess Hotel, France ,48.8716017,2.3349768,8.7,235,567,0.221276595744681,0.451063829787234,0.00851063829787234,0.051063829787234,0.0808510638297872,0.285106382978723,0.131914893617021,0.051063829787234,897,0.0765957446808511,0.0468085106382979,0.174468085106383,0.582978723404255,2.41276595744681,56,4600,30200
The Chesterfield Mayfair, United Kingdom ,51.5076899,-0.1471358,9.1,482,1240,0.182572614107884,0.574688796680498,0.012448132780083,0.0518672199170125,0.0684647302904564,0.234439834024896,0.0684647302904564,0.433609958506224,5400,0.0539419087136929,0.0186721991701245,0.0995850622406639,0.327800829875519,2.57261410788382,41,2800,20000
The Cleveland, United Kingdom ,51.5139692,-0.1828202,8.2,289,747,0.224913494809689,0.339100346020761,0,0.100346020761246,0.221453287197232,0.256055363321799,0.0726643598615917,0.394463667820069,1045,0.069204152249135,0.013840830449827,0.235294117647059,0.394463667820069,2.58477508650519,8,850,13600
The College Hotel, Netherland ,52.3527675,4.88373,8.3,153,340,0.150326797385621,0.490196078431373,0,0.0196078431372549,0.0980392156862745,0.228758169934641,0.163398692810458,0,-1688,0.0915032679738562,0.0457516339869281,0.0457516339869281,0.254901960784314,2.22222222222222,19,1700,9300
The Colonnade, United Kingdom ,51.5243286,-0.1846623,7.8,201,436,0.18407960199005,0.572139303482587,0,0.0348258706467662,0.0447761194029851,0.293532338308458,0.054726368159204,0.621890547263682,-590,0.0845771144278607,0.0398009950248756,0.0447761194029851,0.283582089552239,2.16915422885572,15,768,12900
The Connaught, United Kingdom ,51.5101556,-0.1496314,9.3,45,110,0.288888888888889,0.511111111111111,0,0.0222222222222222,0.0888888888888889,0.355555555555556,0.0222222222222222,0.377777777777778,-68,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.133333333333333,2.44444444444444,19,2400,19900
The Corner Hotel, Spain ,41.3890578,2.1565948,9.3,103,306,0.0776699029126214,0.592233009708738,0,0,0.058252427184466,0.194174757281553,0.145631067961165,0.0485436893203883,1434,0.058252427184466,0.0388349514563107,0.194174757281553,0.223300970873786,2.97087378640777,39,3300,13900
The Cranley Hotel, United Kingdom ,51.4916378,-0.1832833,7.8,160,330,0.14375,0.49375,0,0.03125,0.0875,0.31875,0.06875,0.4625,-2077,0.15625,0.00625,0.0375,0.30625,2.0625,20,841,13800
The Cumberland A Guoman Hotel, United Kingdom ,51.514879,-0.1606501,7.5,1809,5079,0.196793808734107,0.375898286346048,0,0.0679933665008292,0.147042564953013,0.263128800442233,0.144278606965174,0.416252072968491,-16500,0.0851299060254284,0.0237700386954118,0.0690989496959646,0.51077943615257,2.80762852404643,39,1100,19100
The Curtain, United Kingdom ,51.5237209,-0.0806178,9.1,30,51,0.3,0.433333333333333,0,0,0.0333333333333333,0.366666666666667,0.166666666666667,0.7,-327,0,0.0333333333333333,0.0333333333333333,0.1,1.7,49,2400,14300
The Dorchester Dorchester Collection, United Kingdom ,51.5074007,-0.1524593,9.1,225,489,0.142222222222222,0.515555555555556,0,0.0444444444444444,0.146666666666667,0.2,0.0933333333333333,0.582222222222222,358,0.0577777777777778,0.0177777777777778,0.0533333333333333,0.133333333333333,2.17333333333333,15,2000,19800
The Drayton Court Hotel, United Kingdom ,51.5141842,-0.3192925,8.8,391,674,0.161125319693095,0.61381074168798,0.0153452685421995,0.0230179028132992,0.0869565217391304,0.209718670076726,0.0664961636828645,0.731457800511509,1539,0.125319693094629,0.0255754475703325,0.148337595907928,0.130434782608696,1.72378516624041,9,179,2700
The Dylan Amsterdam, Netherland ,52.3654686,4.8798713,9.1,104,242,0.0769230769230769,0.759615384615385,0,0.0192307692307692,0.0192307692307692,0.0865384615384615,0.115384615384615,0,254,0.115384615384615,0.0480769230769231,0.0288461538461538,0.307692307692308,2.32692307692308,21,2300,9200
The Exhibitionist Hotel, United Kingdom ,51.4947754,-0.177789,8.4,804,1510,0.167910447761194,0.692786069651741,0.00373134328358209,0.0286069651741294,0.0261194029850746,0.180348258706468,0.068407960199005,0.686567164179104,-1701,0.114427860696517,0.0261194029850746,0.0808457711442786,0.340796019900498,1.87810945273632,16,716,15400
The Franklin Hotel Starhotels Collezione, United Kingdom ,51.4960283,-0.1686355,8.8,28,93,0.214285714285714,0.321428571428571,0,0,0.142857142857143,0.464285714285714,0.0357142857142857,0.285714285714286,173,0.0714285714285714,0,0.0357142857142857,0.285714285714286,3.32142857142857,13,853,18000
The Gates Diagonal Barcelona, Spain ,41.4036219,2.1902808,8,287,977,0.139372822299652,0.609756097560976,0.00348432055749129,0.0174216027874564,0.0731707317073171,0.142857142857143,0.153310104529617,0.0278745644599303,-1787,0.0801393728222996,0.0209059233449477,0.174216027874564,0.303135888501742,3.40418118466899,7,604,12500
The Gore Hotel Starhotels Collezione, United Kingdom ,51.5001979,-0.1795357,8.6,521,879,0.134357005758157,0.614203454894434,0,0.0287907869481766,0.0652591170825336,0.195777351247601,0.0959692898272553,0.719769673704415,496,0.117082533589251,0.0383877159309021,0.0556621880998081,0.328214971209213,1.68714011516315,9,883,14900
The Goring, United Kingdom ,51.4975621,-0.145551,9.4,102,183,0.0882352941176471,0.53921568627451,0,0.0686274509803922,0.137254901960784,0.196078431372549,0.0588235294117647,0.705882352941177,607,0.0784313725490196,0,0,0.0980392156862745,1.79411764705882,26,1500,20200
The Grand at Trafalgar Square, United Kingdom ,51.506935,-0.126012,8.3,733,1416,0.111869031377899,0.583901773533424,0.00272851296043656,0.0682128240109141,0.0954979536152797,0.158253751705321,0.0927694406548431,0.680763983628922,-2280,0.0804911323328786,0.0286493860845839,0.0859481582537517,0.626193724420191,1.93178717598909,40,4100,20900
The Grosvenor, United Kingdom ,51.4956657,-0.1452793,8.4,1517,2822,0.116677653263019,0.543836519446276,0,0.0652603823335531,0.108767303889255,0.15820698747528,0.121292023731048,0.624917600527357,-7658,0.0922874093605801,0.023731048121292,0.100856954515491,0.412656558998022,1.86025049439684,51,1300,20200
The Guesthouse Vienna, Austria ,48.2051299,16.369036,9.4,292,807,0.10958904109589,0.647260273972603,0.00342465753424658,0.0342465753424658,0.13013698630137,0.113013698630137,0.0719178082191781,0.0205479452054795,4601,0.089041095890411,0.0205479452054795,0.0958904109589041,0.513698630136986,2.76369863013699,44,2800,10300
The Hari London, United Kingdom ,51.4973203,-0.1562558,9.2,235,744,0.148936170212766,0.523404255319149,0.0212765957446809,0.0127659574468085,0.11063829787234,0.221276595744681,0.131914893617021,0.293617021276596,2310,0.0851063829787234,0.0297872340425532,0.114893617021277,0.323404255319149,3.16595744680851,11,776,19500
The Harmonie Vienna, Austria ,48.2199427,16.3598984,9.2,206,579,0.135922330097087,0.480582524271845,0.00485436893203883,0.058252427184466,0.174757281553398,0.160194174757282,0.116504854368932,0.0145631067961165,2842,0.058252427184466,0.00485436893203883,0.320388349514563,0.150485436893204,2.81067961165049,8,1500,10300
The Henrietta Hotel, United Kingdom ,51.5109079,-0.1238221,9.2,27,45,0.259259259259259,0.407407407407407,0,0,0.0740740740740741,0.333333333333333,0.185185185185185,0.518518518518518,158,0.148148148148148,0.111111111111111,0,0.259259259259259,1.66666666666667,121,3800,21200
The Hoxton Amsterdam, Netherland ,52.3718665,4.8873794,9.3,409,893,0.166259168704156,0.606356968215159,0,0.0293398533007335,0.0220048899755501,0.256723716381418,0.0831295843520782,0,4300,0.0929095354523227,0.0122249388753056,0.0635696821515892,0.36919315403423,2.18337408312958,42,3400,9400
The Hoxton Holborn, United Kingdom ,51.5172398,-0.1220324,9.2,755,1224,0.137748344370861,0.650331125827815,0,0.0370860927152318,0.0344370860927152,0.194701986754967,0.0821192052980132,0.651655629139073,6324,0.0543046357615894,0.0172185430463576,0.107284768211921,0.4,1.62119205298013,29,3500,21300
The Hoxton Shoreditch, United Kingdom ,51.5255136,-0.082927,9,679,1076,0.173784977908689,0.574374079528719,0,0.0294550810014728,0.03240058910162,0.256259204712813,0.106038291605302,0.677466863033873,1516,0.0810014727540501,0.01620029455081,0.0544918998527246,0.231222385861561,1.58468335787923,59,2100,15300
The Hub Hotel, Italy ,45.5138582,9.1194759,7.7,78,165,0.307692307692308,0.41025641025641,0.0128205128205128,0.0384615384615385,0.0897435897435897,0.320512820512821,0.141025641025641,0.166666666666667,-751,0.0897435897435897,0.0384615384615385,0.166666666666667,0.102564102564103,2.11538461538462,2,22,2100
The Justin James Hotel, United Kingdom ,51.4202661,-0.211268,8.3,260,437,0.288461538461538,0.242307692307692,0,0.0461538461538462,0.0769230769230769,0.538461538461538,0.0961538461538462,0.723076923076923,128,0.0846153846153846,0.00384615384615385,0.242307692307692,0.353846153846154,1.68076923076923,2,261,4200
The Kensington Hotel, United Kingdom ,51.4925478,-0.1780611,8.7,333,914,0.147147147147147,0.591591591591592,0.00600600600600601,0.0600600600600601,0.0750750750750751,0.192192192192192,0.0810810810810811,0.33033033033033,53,0.0570570570570571,0.012012012012012,0.0660660660660661,0.318318318318318,2.74474474474474,15,743,15400
The Kings Head Hotel, United Kingdom ,51.5079153,-0.2730145,8.9,86,147,0.232558139534884,0.569767441860465,0,0,0.116279069767442,0.209302325581395,0.104651162790698,0.651162790697674,715,0.104651162790698,0.0232558139534884,0.255813953488372,0.0930232558139535,1.7093023255814,4,153,3200
The LaLit London, United Kingdom ,51.5032524,-0.078179,9.3,62,131,0.532258064516129,0.370967741935484,0,0,0.0967741935483871,0.5,0.032258064516129,0.580645161290323,348,0.0806451612903226,0,0.145161290322581,0.225806451612903,2.11290322580645,5,1300,13300
The Lanesborough, United Kingdom ,51.50303,-0.15242,9.4,31,76,0.258064516129032,0.419354838709677,0.032258064516129,0.032258064516129,0.225806451612903,0.258064516129032,0.0645161290322581,0.483870967741935,175,0.0967741935483871,0.032258064516129,0.032258064516129,0.0967741935483871,2.45161290322581,13,1700,19800
The Langham London, United Kingdom ,51.517876,-0.1440647,9.3,559,1113,0.119856887298748,0.500894454382826,0.00178890876565295,0.0483005366726297,0.152057245080501,0.162790697674419,0.130590339892665,0.635062611806798,3998,0.0554561717352415,0.0339892665474061,0.0429338103756708,0.241502683363148,1.99105545617174,18,3500,20000
The Laslett, United Kingdom ,51.5095259,-0.1967234,8.9,250,534,0.26,0.456,0,0.052,0.08,0.38,0.032,0.424,-81,0.132,0.036,0.092,0.348,2.136,60,1100,9800
The Leonard Hotel, United Kingdom ,51.5147071,-0.1578291,8.2,435,1231,0.236781609195402,0.31264367816092,0.00229885057471264,0.108045977011494,0.170114942528736,0.317241379310345,0.0850574712643678,0.344827586206897,-1266,0.0459770114942529,0.0298850574712644,0.0919540229885057,0.542528735632184,2.82988505747126,41,1400,19200
The Levante Parliament A Design Hotel, Austria ,48.2083518,16.354532,8.4,355,993,0.188732394366197,0.487323943661972,0.00563380281690141,0.0338028169014084,0.0873239436619718,0.253521126760563,0.135211267605634,0.0309859154929577,-1057,0.104225352112676,0.0366197183098592,0.140845070422535,0.397183098591549,2.79718309859155,15,2200,10300
The Level at Melia Barcelona Sky, Spain ,41.406146,2.2008636,8.6,22,60,0.136363636363636,0.590909090909091,0,0,0.181818181818182,0.181818181818182,0.0454545454545455,0,-31,0.272727272727273,0,0.0454545454545455,0.136363636363636,2.72727272727273,7,491,10500
The Levin Hotel, United Kingdom ,51.4998574,-0.161717,9.1,63,201,0.0634920634920635,0.492063492063492,0,0.0317460317460317,0.222222222222222,0.0952380952380952,0.142857142857143,0.253968253968254,417,0.111111111111111,0,0.174603174603175,0.444444444444444,3.19047619047619,29,859,19200
The Lodge Hotel Putney, United Kingdom ,51.4572991,-0.2055425,8.2,297,479,0.198653198653199,0.508417508417508,0.0303030303030303,0.0303030303030303,0.124579124579125,0.208754208754209,0.124579124579125,0.818181818181818,-1689,0.134680134680135,0.0168350168350168,0.181818181818182,0.218855218855219,1.61279461279461,2,210,8400
The London EDITION, United Kingdom ,51.5167472,-0.135965,9.1,141,346,0.191489361702128,0.446808510638298,0,0.0425531914893617,0.191489361702128,0.24113475177305,0.0780141843971631,0.361702127659574,-59,0.0567375886524823,0.0283687943262411,0.0425531914893617,0.24822695035461,2.45390070921986,63,4600,20400
The Mandeville Hotel, United Kingdom ,51.5165165,-0.1509735,8.5,846,2305,0.182033096926714,0.449172576832151,0,0.057919621749409,0.112293144208038,0.25886524822695,0.120567375886525,0.41371158392435,-787,0.0791962174940898,0.0390070921985816,0.128841607565012,0.539007092198582,2.72458628841608,109,1900,19700
The Marble Arch London, United Kingdom ,51.5151247,-0.1600656,8.1,561,1557,0.238859180035651,0.363636363636364,0.0017825311942959,0.0588235294117647,0.156862745098039,0.304812834224599,0.105169340463458,0.368983957219251,-2257,0.0730837789661319,0.0213903743315508,0.105169340463458,0.42602495543672,2.77540106951872,24,1200,19100
The Marylebone Hotel, United Kingdom ,51.5180207,-0.1500567,8.9,677,1614,0.155096011816839,0.567208271787297,0.00147710487444609,0.0502215657311669,0.0930576070901034,0.175775480059084,0.112259970457903,0.555391432791728,834,0.085672082717873,0.0265878877400295,0.100443131462334,0.395864106351551,2.38404726735598,58,2100,19700
The May Fair Hotel, United Kingdom ,51.5078943,-0.1436707,8.4,800,1772,0.12875,0.585,0,0.0525,0.09,0.16125,0.11,0.62,-4181,0.10625,0.025,0.06,0.36875,2.215,47,3800,20100
The Mirror Barcelona, Spain ,41.3930406,2.1545393,8.6,157,482,0.146496815286624,0.598726114649682,0.00636942675159236,0.0254777070063694,0.0636942675159236,0.203821656050955,0.10828025477707,0.0573248407643312,1081,0.101910828025478,0.0382165605095541,0.178343949044586,0.32484076433121,3.07006369426752,49,3300,13800
The Montague On The Gardens, United Kingdom ,51.520181,-0.1256957,9.3,414,918,0.171497584541063,0.584541062801932,0.0072463768115942,0.0458937198067633,0.0507246376811594,0.256038647342995,0.0628019323671498,0.555555555555556,4828,0.0579710144927536,0.0289855072463768,0.072463768115942,0.263285024154589,2.21739130434783,11,4300,21000
The Montcalm At Brewery London City, United Kingdom ,51.5208155,-0.0915319,8.8,1317,2227,0.195140470766894,0.655277145026576,0.000759301442672741,0.0159453302961276,0.044039483675019,0.202733485193622,0.0797266514806378,0.735003796507213,-700,0.0827638572513288,0.023538344722855,0.0759301442672741,0.219438116932422,1.69096431283219,16,1600,18000
The Montcalm Marble Arch, United Kingdom ,51.5150522,-0.159239,8.9,1061,3098,0.220546654099906,0.489161168708765,0.000942507068803016,0.0433553251649387,0.123468426013195,0.259189443920829,0.0838831291234684,0.416588124410933,6328,0.0782280867106503,0.0188501413760603,0.0970782280867107,0.364750235626767,2.91988689915174,28,1300,19100
The Nadler Kensington, United Kingdom ,51.4931086,-0.190208,9,491,1258,0.203665987780041,0.342158859470468,0,0.105906313645621,0.152749490835031,0.331975560081466,0.0672097759674134,0.321792260692464,4223,0.0488798370672098,0.0162932790224033,0.236252545824847,0.39918533604888,2.56211812627291,15,943,11400
The Nadler Soho, United Kingdom ,51.5147387,-0.1341108,9,491,1186,0.122199592668024,0.480651731160896,0,0.0468431771894094,0.126272912423625,0.219959266802444,0.126272912423625,0.380855397148676,4312,0.0509164969450102,0.0142566191446029,0.171079429735234,0.521384928716904,2.41547861507128,96,5000,20500
The Nadler Victoria, United Kingdom ,51.4990259,-0.1427453,9.3,601,1364,0.199667221297837,0.53910149750416,0,0.0582362728785358,0.0765391014975042,0.266222961730449,0.0565723793677205,0.444259567387687,6450,0.0765391014975042,0.0133111480865225,0.18801996672213,0.40765391014975,2.26955074875208,16,2600,20200
The Ned, United Kingdom ,51.5135929,-0.0907833,9.3,257,422,0.237354085603113,0.521400778210117,0.00389105058365759,0,0.0700389105058366,0.284046692607004,0.120622568093385,0.665369649805447,-740,0.0389105058365759,0.0194552529182879,0.0428015564202335,0.0778210116731518,1.6420233463035,22,2100,17700
The One Barcelona GL, Spain ,41.3961448,2.1631674,9.4,85,269,0.105882352941176,0.447058823529412,0,0,0.329411764705882,0.129411764705882,0.0941176470588235,0.0235294117647059,633,0.188235294117647,0.0823529411764706,0.164705882352941,0.282352941176471,3.16470588235294,28,3600,14100
The Park City Grand Plaza Kensington Hotel, United Kingdom ,51.4954976,-0.1893691,8.3,235,577,0.119148936170213,0.502127659574468,0,0.102127659574468,0.182978723404255,0.140425531914894,0.0723404255319149,0.527659574468085,181,0.127659574468085,0.025531914893617,0.276595744680851,0.357446808510638,2.45531914893617,10,926,11500
